id	text	url
1.46438E+18	‘South Park: Post COVID’ Skewers Anti-Vaxxers and ‘Woke’ Comedy https://t.co/PLGQGyXOKZ via @thedailybeast	https://twitter.com/h24news_ie/status/1464382433147691021
1.46438E+18	"@DollyOsterlund @unrealsgc @razz_andy @ItsDeanBlundell So either you don't understand how bad Covid is, or you don't care. Becuade despite the ""low death rate"", it IS a serious disease that has overwhelmed hospitals. If you are purposefully putting your needs and concerns above everyone else, you get to pay the consequences"	https://twitter.com/h24news_ie/status/1464382432522690567
1.46438E+18	@XiuXiuForLife I didnt get to do thanksgiving this year (canadian so it was a while ago) cuz my mom was exposed to covid so she had to quarantine so i didnt get to see my family for another month	https://twitter.com/h24news_ie/status/1464382418828341251
1.46438E+18	"@SatoshiSarah Covid lockdowns starting in March 2020 messed up supply chains and we're feeling it now. Can't blame it on any one person. They tried to do that in the oil dependent place I live, blame the low oil prices on politics, but nothing changed when parties in power changed."	https://twitter.com/h24news_ie/status/1464382409277775874
1.46438E+18	@chrissaccoccia1 Just it is out there here is the facts I shared https://t.co/6RClhqP9FX https://t.co/Cgt669UaNr	https://twitter.com/h24news_ie/status/1464382398724980743
1.46438E+18	This new South African COVID variant has 30 mutations at the cleavage sites. No natural coronavirus in history has anything remotely close to that level of mutation. The level of mutation is proof that this virus was manufactured with spliced in cleavage sites.	https://twitter.com/h24news_ie/status/1464382341208428546
1.46438E+18	"Here comes #Omicron to lay waste to modest savings. 
More harmful to humans than #Covid is the #pandemic profiteering regulators and government are allowing to happen."	https://twitter.com/h24news_ie/status/1464382318013992968
1.46438E+18	Lessons from adult COVID-19 vaccine rollout help in smooth outreach to kids in Brampton’s L6P https://t.co/qqR1tyLtrO	https://twitter.com/h24news_ie/status/1464382226418651141
1.46438E+18	Dee Jay’s group survived Covid restrictions by constantly adapting https://t.co/3nZt1X3EgP	https://twitter.com/h24news_ie/status/1464382223336022021
1.46438E+18	Cork and Bone has survived Covid restrictions by adapting https://t.co/RbHluAFMaY	https://twitter.com/h24news_ie/status/1464382221335343115
1.46438E+18	"Omicron has been found in Belgium in a traveller returning from Egypt.

https://t.co/FmhGKsBzIZ"	https://twitter.com/h24news_ie/status/1464382219435200514
1.46438E+18	"Yukon reports 13th COVID-19-related death, 99 active cases https://t.co/qBBudko5Ln"	https://twitter.com/h24news_ie/status/1464382218604892165
1.46438E+18	"@CanadensisMax Only last week (!) he demanded to scrap the need of PCR tests for US travellers.

Remember who brought COVID home in March 2020?

US travellers and snowbirds.

https://t.co/sGzJ4P3oqq"	https://twitter.com/h24news_ie/status/1464382218218971157
1.46438E+18	The new variant was put in place by Klaus Schwab in July 12 it’s not a new variant check out the link https://t.co/kQFA2scOM3	https://twitter.com/h24news_ie/status/1464382210484494339
1.46438E+18	Covid Collection - 45 https://t.co/QgVkN93ygd	https://twitter.com/h24news_ie/status/1464382169770463233
1.46438E+18	@DFisman I'd refine the last bit: we need more info before we adjust anything the precautionary compels...	https://twitter.com/h24news_ie/status/1464382160052305927
1.46438E+18	"@ChristinaPushaw @ezralevant You put a muzzle on a dog, it becomes pretty hard for them to bark. Remember, Florida has lost more people per capita than any other. Facts matter!

https://t.co/uj7d8MX8sX"	https://twitter.com/h24news_ie/status/1464382154989781002
1.46438E+18	"@firedangerhigh @butlerdunn @CMOH_Alberta Wait, so if I had Moderna and Pfizer, I can book a booster? I thought it was still restricted to certain groups of people."	https://twitter.com/h24news_ie/status/1464382109728923657
1.46438E+18	"@Nikoletta3108 I used to, religiously. But have not since covid."	https://twitter.com/h24news_ie/status/1464382060018249728
1.46438E+18	"There are 153 new COVID-19 cases and one death in Manitoba on Friday, the province's coronavirus data site says...

https://t.co/iIvFRdREZN"	https://twitter.com/h24news_ie/status/1464382030616186881
1.46438E+18	"Merck’s COVID-19 pill is effective, U.S. regulators say https://t.co/DWPofSJx3S"	https://twitter.com/h24news_ie/status/1464382016401592323
1.46438E+18	"Merck’s COVID-19 pill is effective, U.S. regulators say https://t.co/bNfGkH7ZVG"	https://twitter.com/h24news_ie/status/1464382013918560256
1.46438E+18	"2021-11-26 (8:00pm AT) COVID-19 cases in Canada: 
Total Positive: 1,782,171 (+ 4,357)
Recovered cases: 1,727,519
Deaths: 29,618 (+ 18)   
Active Cases: 24,861 (+ 80) ⬆️
Continue to follow public health guidelines and get vaccinated with both doses of COVID-19 vaccine https://t.co/kfZS3rF3bU"	https://twitter.com/h24news_ie/status/1464381990992551948
1.46438E+18	I’m sick (not covid). What can I watch that is comforting? Nothing about the horrendous state of the world (real or imagined).	https://twitter.com/h24news_ie/status/1464381847287341060
1.46438E+18	How Calgary's upper northeast achieved Canada's best COVID-19 vaccine rates https://t.co/nfloautahe #yyc #COVID19AB	https://twitter.com/h24news_ie/status/1464381824621322240
1.46438E+18	"People of MB: I’m not going to be cautious, Covid isn’t real 

MB government: https://t.co/Pc2FHbnyYn https://t.co/gjH5TzuI5T"	https://twitter.com/h24news_ie/status/1464381822402453504
1.46438E+18	"Wake Up From COVID (@wakeupfromcovid) Tweeted:
Another testimony of an ex-complier. https://t.co/YiiIq5bgP9 https://t.co/K8LsgKJ1oQ https://t.co/A1EBuk1AbA"	https://twitter.com/h24news_ie/status/1464381807173025794
1.46438E+18	"The Nazis convinced people that individual rights &amp; freedoms had to be sacrificed, for the supposed greater good of their twisted society 
They are notorious for their medical experiments
Much like current day Covid Nazis, informed consent meant NOTHING to them #PureEvil https://t.co/GeWPFqQzHd"	https://twitter.com/h24news_ie/status/1464381781516431362
1.46438E+18	"@OrwellianTimes In BC as of Nov. 22, 2021, for children aged 5-11, 15,917 have had COVID-19. Of these 60 have been hospitalized, 5 have been in critical care, and fortunately, none have passed away from COVID-19. From Oct 22 to Nov 22, 16.2% of cases in BC were children aged five to 11 years."	https://twitter.com/h24news_ie/status/1464381778689363972
1.46438E+18	@jkenney Texas oil having a hard time employing due to covid. But spin spin spin jayjay	https://twitter.com/h24news_ie/status/1464381752458186753
1.46438E+18	"Big pharma paid $151M to doctors, hospitals in 2017-18, but we don&amp;#8217;t know who got paid or why https://t.co/ib6eVOU6ii

GET IT YET!

COVID'S A FARCE USED TO FEAR PUBLIC INTO TAKING VACCINES YOUR EVIL, DRS., GOV'TS &amp; HEADS OF HEALTHCARE, PROFIT FROM!

YOUR CHILDREN ARE NEXT!"	https://twitter.com/h24news_ie/status/1464381617594589205
1.46438E+18	"@Billius27 Only last week he demanded PCR tests to phase out for US travellers.

Remember how COVID seeded in March 2020?

Snowbirds and March breakers. From the US.

https://t.co/sGzJ4P3oqq"	https://twitter.com/h24news_ie/status/1464381608962801667
1.46438E+18	@jkenney I call on @jkenney to shut up about covid and let people live their lives.	https://twitter.com/h24news_ie/status/1464381483506831363
1.46438E+18	"#Breaking: British Columbia has added 341 new cases of COVID-19 in the last 24 hours, as well as six related deaths, according to the B.C. Centre for Disease Control's COVID-19 dashboard.  https://t.co/qfCf86ZKE1"	https://twitter.com/h24news_ie/status/1464381427009662986
1.46438E+18	"https://t.co/14JJGCl4UT
#ChildrenOfDrFauci How many of will survive?
#GainOfFunction appears to've gotten out of hand eh' Doc?"	https://twitter.com/h24news_ie/status/1464381392859672584
1.46438E+18	What a fucking joke!! @JustinTrudeau can travel all over the world and not wear a mask but can’t got to work because he’s scared of Covid!! The Liberals and Jackmeat are a disgrace and embarrassment to Canada! https://t.co/Cl6zXOCx3K	https://twitter.com/h24news_ie/status/1464381360227950595
1.46438E+18	@ID_Wagner Pfizer is the only one approved for 5-11 as of now. Moderna being reviewed for this age group too.	https://twitter.com/h24news_ie/status/1464381339973599235
1.46438E+18	@ruralroots780 And it was election year.   So he needed to succeed with Covid.	https://twitter.com/h24news_ie/status/1464381330846740480
1.46438E+18	"Vaccinations go up, COVID numbers go down. What gives?! 
https://t.co/9ReBC2uCqM"	https://twitter.com/h24news_ie/status/1464381312391806976
1.46438E+18	"https://t.co/14JJGCl4UT
#ChildrenOfDrFauci How many of us will survive?
#GainOfFunction appears to've gotten out of hand eh' Doc?"	https://twitter.com/h24news_ie/status/1464381303848153093
1.46438E+18	"There is a certain type of wealthy, elitist, white woman who leaned into Covid restrictions. They are the most morally pure and they get high off of letting everyone know.  

Bennett is exactly this woman. Cancelling her vegan optional, dry xmas party is her latest sacrifice. https://t.co/vWn2CDWvVr"	https://twitter.com/h24news_ie/status/1464381205017600003
1.46438E+18	"@_Simply_Dianne @patriot_vi @DanielTyrie @MarkFriesen08 Don’t be heartless. Are you sure you won’t get sick or won’t get Covid inifected forever? 
I am unvaccinated but not sure if I am always healthy . I am vaccine hesitant not an anti-Vaxxer, don’t just sit and laugh at other sick people, even the fully vaccinated got infected,died. https://t.co/LofV2mgwoF"	https://twitter.com/h24news_ie/status/1464381192858447875
1.46438E+18	#ICYMI Bryan Adams tests positive for COVID-19 again https://t.co/m1zvgoQyIe https://t.co/KREE8Mu2RU	https://twitter.com/h24news_ie/status/1464381180502069258
1.46438E+18	I HAD to get mine and was one of the first but I hate this. If I'd know then I wouldn't have bothered. ICU COVID is 84 year olds and 375 pounders. The rest of us are fine. Omg lol it's mutated again lolol! https://t.co/pqCb2ROgYW	https://twitter.com/h24news_ie/status/1464381105910521858
1.46438E+18	@CP24 Covid Porn 24 https://t.co/hyeQyPPSxV	https://twitter.com/h24news_ie/status/1464381089175195655
1.46438E+18	"Now I have two reasons to not go outside:

1. COVID
2. Piss poor TTC service"	https://twitter.com/h24news_ie/status/1464381028487909380
1.46438E+18	"meant to say ""Not from the Plandemic Covid"""	https://twitter.com/h24news_ie/status/1464380906328797186
1.46438E+18	Sad news #Orleans https://t.co/6QpwxQ9iPR	https://twitter.com/h24news_ie/status/1464380869142093828
1.46438E+18	In One Chart: ‘Markets don’t bottom on a Friday’: COVID stock rout puts these S&amp;P 500 levels in focus https://t.co/4H79uNpfa7	https://twitter.com/h24news_ie/status/1464380794110193671
1.46438E+18	"@beynate I thought this was about COVID. 

Let’s turn the HOC into a museum dedicated to Canada’s former democracy."	https://twitter.com/h24news_ie/status/1464380779803385862
1.46438E+18	VIDEO: Local kids get COVID-19 vaccine https://t.co/xUDNX6GDPa	https://twitter.com/h24news_ie/status/1464380717689942019
1.46438E+18	"@Voyager19 YES.
I've been saying for months.. set up tents in the parking lots for the anti-vaxxers. 
They don't want protection from COVID; they don't deserve treatment when they get COVID."	https://twitter.com/h24news_ie/status/1464380606977036295
1.46438E+18	Opinion: Drinking skyrocketed during COVID-19. Why’s it so hard to learn the facts about alcohol? /via @globeandmail https://t.co/ueG2fC4IF0	https://twitter.com/h24news_ie/status/1464380584340373516
1.46438E+18	"@MirabilisDave He’s right and not misrepresenting the danger. In particular the risk to children’s health from these mRNA therapies is far higher due to the high risk of myocarditis. The research group was also too small to ascertain risk in children. 

https://t.co/nTtdXTBYEq"	https://twitter.com/h24news_ie/status/1464380485472178178
1.46438E+18	"@R11RT @NuttieChipmunk @rdsathene The people who testified at @SenRonJohnson's inquiry would say otherwise, Roamin'. I would posit that vaccination can include blood antibodies from recovered covid patients. https://t.co/DKFVGrQ26B This is 3 hours 51 minutes well spent. @crookedmedia @jonlovett @CDCofBC @H_O_P4E"	https://twitter.com/h24news_ie/status/1464380452123262980
1.46438E+18	".@CBCNews @CTVNews @GlobalNational

Reminder that @DrFiliatrault was member of the team that shut down SARS-1 in Vancouver, and kept BC from suffering an Ontario SARS-1 disaster, in which Dr Henry was a key decision-maker. 

CC: @ianhanomansing

#CovidIsAirborne
#COVIDethics https://t.co/PPU3jVSsdn"	https://twitter.com/h24news_ie/status/1464380331109371911
1.46438E+18	Two children died in all of British Columbia in 21 months of Covid. https://t.co/WTOlfGTfc9 https://t.co/Himp2Iz2K9	https://twitter.com/h24news_ie/status/1464380322426986499
1.46438E+18	"@ParodySheldon @illegalfi @_Simply_Dianne @patriot_vi @DanielTyrie @MarkFriesen08 😂🤣 Can you be sure you won’t get sick or won’t get Covid inifected forever? 
I am unvaccinated but not sure if I am always healthy . I am vaccine hesitant not an anti-Vaxxer, don’t just sit and laugh at other people, even the fully vaccinated got infected, or died. https://t.co/PnrJXe7iy1"	https://twitter.com/h24news_ie/status/1464380317234511874
1.46438E+18	No new cases of COVID-19 in Conservative caucus after vaccinated MP falls ill https://t.co/9suVCdrdhp https://t.co/kTORGPz32U	https://twitter.com/h24news_ie/status/1464380268568006667
1.46438E+18	"The Village of Beiseker is hosting its annual Christmas event, which was cancelled in 2020 due to the COVID-19 pandemic, in the hopes of reigniting a sense of community and togetherness in time for the holiday season on Dec. 4. https://t.co/kWvQyFJlkh"	https://twitter.com/h24news_ie/status/1464380213505458176
1.46438E+18	"The Village of Beiseker is hosting its annual Christmas event, which was cancelled in 2020 due to the COVID-19 pandemic, in the hopes of reigniting a sense of community and togetherness in time for the holiday season on Dec. 4. https://t.co/bualOU9np2"	https://twitter.com/h24news_ie/status/1464380213236846592
1.46438E+18	"@Qualifyfor Mortgage defaults will lower house prices in this trickle down world, right? So sick of these Con jerks. Wait for the backlash from those of us doing all we can to stop Covid, save the economy while they cater to their anti vax base and MPs!!!"	https://twitter.com/h24news_ie/status/1464380146723569666
1.46438E+18	New from me: I sat with some kids in Barrie today as they got their first COVID-19 shots. It means more freedom. And sleepovers! https://t.co/7M37xthW2V	https://twitter.com/h24news_ie/status/1464380032235839488
1.46438E+18	"Yukon reports 13th COVID-19-related death, 99 active cases https://t.co/MTHt3L6tvg"	https://twitter.com/h24news_ie/status/1464380010832306179
1.46438E+18	"Friday was the first day of COVID-19 vaccine distribution for kids. Alberta Health said 6,286 kids were booked to got the shot on Day 1.

https://t.co/SsSlV9qnzq"	https://twitter.com/h24news_ie/status/1464379987574890500
1.46438E+18	"Beginning Monday, Pfizer vaccine will be administered to children in the 5 to 11-year-old range. Various schools in the Peterborough area are hosting vaccine clinics where families can book appointments.

FULL STORY HERE: https://t.co/1YHKc2fwN4

@CHEXNewswatch @GlobalPtbo"	https://twitter.com/h24news_ie/status/1464379959036846082
1.46438E+18	What We Know About the New Variant https://t.co/U9KHz7u0R0	https://twitter.com/h24news_ie/status/1464379846671278081
1.46438E+18	@Lukewearechange Covid Gestapo	https://twitter.com/h24news_ie/status/1464379840342020102
1.46438E+18	"National Post: Hong Kong confirms two cases of virulent new COVID-19 variant, one of which travelled from Canada.
https://t.co/AxB9AcVsbB

via @GoogleNews"	https://twitter.com/h24news_ie/status/1464379818544357379
1.46438E+18	Does anyone know if there has been any instance of a Triple vaxxed person dying of Covid yet? I’m super curious.	https://twitter.com/h24news_ie/status/1464379758268067842
1.46438E+18	@Billius27 His idiocy extends beyond mismanagement of COVID. He is bad at everything. https://t.co/ryDadv6PqI	https://twitter.com/h24news_ie/status/1464379748784693248
1.46438E+18	@Kase_Montero @TPostMillennial Toronto public health tells you not to test within 90 days of covid diagnosis because of risk of false positive.	https://twitter.com/h24news_ie/status/1464379708875935749
1.46438E+18	Doug Ford calls for Ottawa to immediately ban flights from countries linked to new COVID-19 variant - CTV News Toronto https://t.co/pjpfOVmDg3 ...too late...again....	https://twitter.com/h24news_ie/status/1464379611530375168
